"PlummWeather"
"11/1/22 12:00 AM : 1 Month"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"11/5/22 8:35 AM","1025.8","72","51","52","70","9.4","64","64","64","98","64","64","0","","0.0","0","","64","66","66","65","0.00","0.00","31","0.22","37","0.00","0","0.0","0","0.002","0.000"
"11/5/22 8:40 AM","1025.8","72","51","53","71","9.4","64","64","64","98","64","64","0","","0.0","0","","64","66","66","66","0.00","0.00","27","0.19","28","0.00","0","0.0","0","0.002","0.000"
"11/5/22 8:45 AM","1025.9","72","51","53","71","9.4","65","65","64","98","64","64","0","","0.0","0","","65","66","66","66","0.00","0.00","31","0.22","32","0.00","0","0.0","0","0.001","0.000"
"11/5/22 8:50 AM","1025.9","72","51","52","70","9.4","65","65","65","98","64","64","0","","0.0","1","SSE","65","67","67","67","0.00","0.00","33","0.24","35","0.00","0","0.0","0","0.001","0.000"
"11/5/22 8:55 AM","1026.0","72","51","53","71","9.4","65","65","65","98","64","65","0","","0.0","0","","65","67","67","67","0.00","0.00","39","0.28","40","0.00","0","0.0","0","0.000","0.000"
"11/5/22 9:00 AM","1026.0","72","51","52","70","9.4","65","65","65","98","65","65","0","","0.0","0","","65","67","67","67","0.00","0.00","38","0.27","39","0.00","0","0.0","0","0.000","0.000"
"11/5/22 9:05 AM","1026.0","72","51","52","70","9.4","65","65","65","98","65","65","0","","0.0","0","","65","67","67","67","0.00","0.00","37","0.27","37","0.00","0","0.0","0","0.000","0.001"
"11/5/22 9:10 AM","1026.0","72","51","52","70","9.4","65","65","65","98","65","65","0","","0.0","0","","65","67","67","68","0.00","0.00","39","0.28","40","0.00","0","0.0","0","0.000","0.001"
"11/5/22 9:15 AM","1025.9","72","51","53","71","9.4","66","66","65","98","65","65","0","","0.0","3","SSE","66","68","68","68","0.00","0.00","43","0.31","46","0.00","0","0.0","0","0.000","0.002"
"11/5/22 9:20 AM","1025.9","72","51","53","71","9.4","66","66","66","98","65","66","0","","0.0","0","","66","68","68","69","0.00","0.00","49","0.35","51","0.00","0","0.0","0","0.000","0.003"
"11/5/22 9:25 AM","1026.0","72","51","52","70","9.4","66","66","66","98","66","66","0","","0.0","0","","66","68","68","69","0.00","0.00","58","0.42","67","0.00","0","0.0","0","0.000","0.004"
"11/5/22 9:30 AM","1026.2","72","51","53","71","9.4","66","66","66","98","66","66","0","","0.0","0","","66","68","68","70","0.00","0.00","61","0.44","65","0.00","0","0.0","0","0.000","0.005"
"11/5/22 9:35 AM","1026.2","72","51","53","71","9.4","66","66","66","98","66","66","0","","0.0","0","","66","69","69","70","0.00","0.00","65","0.47","77","0.00","0","0.0","0","0.000","0.005"
"11/5/22 9:40 AM","1026.2","72","51","53","71","9.4","67","67","66","98","66","66","0","","0.0","3","SSE","67","69","69","71","0.00","0.00","92","0.66","100","0.00","1","0.0","1","0.000","0.006"
"11/5/22 9:45 AM","1026.2","72","51","53","71","9.4","67","67","67","97","66","66","0","","0.0","0","","67","69","69","72","0.00","0.00","100","0.72","104","0.00","1","0.0","1","0.000","0.007"
"11/5/22 9:50 AM","1026.3","72","51","53","71","9.4","67","67","67","97","67","67","0","","0.0","0","","67","70","70","72","0.00","0.00","92","0.66","98","0.00","1","0.0","1","0.000","0.008"
"11/5/22 9:55 AM","1026.3","72","51","53","71","9.4","68","68","67","96","66","67","0","","0.0","0","","68","70","70","72","0.00","0.00","93","0.67","97","0.00","1","0.0","1","0.000","0.009"
"11/5/22 10:00 AM","1026.2","72","51","53","71","9.4","68","68","68","96","67","67","0","","0.0","1","SSW","68","70","70","73","0.00","0.00","96","0.69","104","0.00","1","0.0","1","0.000","0.010"
"11/5/22 10:05 AM","1026.3","72","51","53","71","9.4","68","68","68","95","67","67","0","","0.0","3","S","68","70","70","73","0.00","0.00","101","0.72","109","0.00","1","0.0","1","0.000","0.011"
"11/5/22 10:10 AM","1026.2","72","51","53","71","9.4","68","68","68","94","67","67","0","","0.0","1","S","68","71","71","73","0.00","0.00","94","0.67","97","0.00","1","0.0","1","0.000","0.012"
"11/5/22 10:15 AM","1026.2","72","51","53","71","9.4","69","69","68","93","67","67","0","","0.0","0","","69","71","71","74","0.00","0.00","104","0.75","120","0.00","1","0.0","1","0.000","0.013"
"11/5/22 10:20 AM","1026.2","72","51","53","71","9.4","69","69","69","92","67","67","0","","0.0","0","","69","71","71","74","0.00","0.00","112","0.80","120","0.00","1","0.0","1","0.000","0.014"
"11/5/22 10:25 AM","1026.2","72","51","53","71","9.4","69","69","69","92","67","67","0","","0.0","0","","69","71","71","73","0.00","0.00","92","0.66","102","0.00","1","0.0","1","0.000","0.014"
"11/5/22 10:30 AM","1026.2","72","51","53","71","9.4","69","69","69","91","66","67","0","","0.0","0","","69","71","71","73","0.00","0.00","90","0.65","104","0.00","1","0.0","1","0.000","0.015"
"11/5/22 10:35 AM","1026.2","72","51","53","71","9.4","69","69","69","91","67","67","0","","0.0","0","","69","72","72","75","0.00","0.00","133","0.95","149","0.00","1","0.0","1","0.000","0.015"
"11/5/22 10:40 AM","1026.1","72","52","53","71","9.6","70","70","69","91","67","68","0","","0.0","0","","70","72","72","75","0.00","0.00","140","1.00","151","0.00","1","0.0","1","0.000","0.016"
"11/5/22 10:45 AM","1026.2","72","52","53","71","9.6","70","70","70","90","67","68","0","","0.0","4","S","70","72","72","75","0.00","0.00","130","0.93","141","0.00","1","0.0","1","0.000","0.018"
"11/5/22 10:50 AM","1026.1","72","52","53","71","9.6","70","70","70","89","67","68","0","","0.0","4","S","70","72","72","75","0.00","0.00","112","0.80","121","0.00","1","0.0","1","0.000","0.019"
"11/5/22 10:55 AM","1026.2","72","52","53","71","9.6","71","71","70","88","67","68","0","","0.0","3","WSW","71","73","73","74","0.00","0.00","89","0.64","93","0.00","1","0.0","1","0.000","0.020"
"11/5/22 11:00 AM","1026.2","72","52","53","71","9.6","71","71","71","88","67","68","0","","0.0","3","SSW","71","73","73","74","0.00","0.00","74","0.53","81","0.00","1","0.0","1","0.000","0.021"
"11/5/22 11:05 AM","1026.2","72","52","53","71","9.6","71","71","71","87","67","68","0","","0.0","3","SSW","71","73","73","74","0.00","0.00","77","0.55","86","0.00","1","0.0","1","0.000","0.021"
"11/5/22 11:10 AM","1026.2","72","52","53","71","9.6","71","71","71","87","67","68","0","","0.0","0","","71","73","73","75","0.00","0.00","113","0.81","163","0.00","1","0.1","1","0.000","0.022"
"11/5/22 11:15 AM","1026.2","72","52","53","71","9.6","72","72","71","87","67","69","0","","0.0","2","S","72","73","73","77","0.00","0.00","142","1.02","211","0.00","2","0.1","2","0.000","0.023"
"11/5/22 11:20 AM","1026.2","72","52","53","71","9.6","72","72","72","87","68","69","0","","0.0","0","","72","74","74","75","0.00","0.00","97","0.70","127","0.00","2","0.1","2","0.000","0.024"
"11/5/22 11:25 AM","1026.2","72","52","53","71","9.6","72","72","72","85","67","69","0","","0.0","4","S","72","74","74","76","0.00","0.00","119","0.85","149","0.00","2","0.1","2","0.000","0.024"
"11/5/22 11:30 AM","1026.2","72","52","53","71","9.6","72","72","72","85","67","69","0","","0.0","2","SW","72","74","74","76","0.00","0.00","101","0.72","116","0.00","2","0.1","2","0.000","0.024"
"11/5/22 11:35 AM","1026.1","72","52","53","71","9.6","72","72","72","84","67","68","0","","0.0","5","S","72","74","74","75","0.00","0.00","94","0.67","116","0.00","2","0.1","2","0.000","0.025"
"11/5/22 11:40 AM","1026.0","72","52","53","71","9.6","72","72","72","85","68","69","0","","0.0","1","S","72","74","74","77","0.00","0.00","139","1.00","171","0.00","2","0.1","2","0.000","0.025"
"11/5/22 11:45 AM","1025.9","72","52","53","71","9.6","73","73","72","84","68","69","0","","0.0","0","","73","75","75","78","0.00","0.00","166","1.19","207","0.00","2","0.1","2","0.000","0.027"
"11/5/22 11:50 AM","1025.9","72","52","54","71","9.6","73","73","73","82","67","69","0","","0.0","6","S","73","75","75","77","0.00","0.00","121","0.87","141","0.00","2","0.1","2","0.000","0.028"
"11/5/22 11:55 AM","1025.8","72","52","54","71","9.6","73","73","73","83","68","69","0","","0.0","5","S","73","75","75","77","0.00","0.00","121","0.87","149","0.00","2","0.1","2","0.000","0.028"
"11/5/22 12:00 PM","1025.8","72","52","54","71","9.6","73","73","73","81","67","69","0","","0.0","4","SSE","73","75","75","79","0.00","0.00","174","1.25","355","0.00","2","0.1","2","0.000","0.029"
"11/5/22 12:05 PM","1025.7","72","52","54","71","9.6","74","74","73","81","67","69","0","","0.0","4","S","74","75","75","77","0.00","0.00","97","0.70","144","0.00","2","0.1","2","0.000","0.030"
"11/5/22 12:10 PM","1025.7","72","52","54","72","9.6","74","74","74","81","68","69","0","","0.0","3","S","74","76","76","78","0.00","0.00","138","0.99","243","0.00","2","0.1","2","0.000","0.030"
"11/5/22 12:15 PM","1025.7","72","52","54","72","9.6","74","74","74","81","67","69","0","","0.0","4","S","74","75","75","78","0.00","0.00","125","0.90","174","0.00","2","0.1","2","0.000","0.030"
"11/5/22 12:20 PM","1025.6","72","52","54","72","9.6","73","74","73","80","67","69","0","","0.0","2","S","73","75","75","77","0.00","0.00","118","0.85","121","0.00","2","0.1","2","0.000","0.029"
"11/5/22 12:25 PM","1025.6","72","52","54","72","9.6","73","73","73","81","67","69","0","","0.0","1","S","73","75","75","77","0.00","0.00","96","0.69","104","0.00","2","0.1","2","0.000","0.029"
"11/5/22 12:30 PM","1025.5","72","52","54","72","9.6","74","74","73","81","67","69","0","","0.0","0","","74","75","75","76","0.00","0.00","69","0.49","86","0.00","2","0.1","2","0.000","0.030"
"11/5/22 12:35 PM","1025.3","72","52","54","72","9.6","74","74","74","81","67","69","0","","0.0","3","S","74","75","75","76","0.00","0.00","76","0.54","81","0.00","2","0.1","2","0.000","0.030"
"11/5/22 12:40 PM","1025.2","72","52","54","72","9.6","73","74","73","81","67","69","0","","0.0","3","S","73","75","75","78","0.00","0.00","141","1.01","169","0.00","2","0.1","2","0.000","0.029"
"11/5/22 12:45 PM","1025.2","72","52","54","72","9.6","73","73","73","81","67","69","0","","0.0","3","S","73","75","75","77","0.00","0.00","123","0.88","158","0.00","2","0.1","2","0.000","0.028"
"11/5/22 12:50 PM","1025.1","72","52","54","72","9.6","73","73","73","81","67","69","0","","0.0","2","S","73","75","75","78","0.00","0.00","142","1.02","153","0.00","2","0.1","2","0.000","0.028"
"11/5/22 12:55 PM","1025.1","72","52","54","72","9.6","73","73","73","81","67","69","0","","0.0","4","S","73","75","75","77","0.00","0.00","124","0.89","188","0.00","2","0.1","2","0.000","0.029"
"11/5/22 1:00 PM","1025.1","72","52","54","72","9.6","74","74","73","80","67","69","0","","0.0","2","S","74","75","75","76","0.00","0.00","79","0.57","88","0.00","2","0.1","2","0.000","0.030"
"11/5/22 1:05 PM","1025.0","72","52","54","72","9.6","74","74","74","79","67","69","1","S","0.1","5","SSE","74","76","76","76","0.00","0.00","68","0.49","69","0.00","2","0.1","2","0.000","0.031"
"11/5/22 1:10 PM","1025.0","72","52","54","72","9.6","74","74","74","78","67","69","1","S","0.1","6","SSE","74","76","76","77","0.00","0.00","68","0.49","70","0.00","2","0.1","2","0.000","0.032"
"11/5/22 1:15 PM","1024.9","72","52","54","72","9.6","74","74","74","77","67","69","0","","0.0","5","SSE","74","76","76","78","0.00","0.00","107","0.77","174","0.00","2","0.1","2","0.000","0.033"
"11/5/22 1:20 PM","1024.9","73","52","54","72","9.6","75","75","74","77","67","69","0","","0.0","6","S","75","77","77","80","0.00","0.00","174","1.25","202","0.00","2","0.1","2","0.000","0.034"
"11/5/22 1:25 PM","1024.8","73","52","54","72","9.6","75","75","75","76","67","69","0","","0.0","2","S","75","77","77","80","0.00","0.00","163","1.17","179","0.00","2","0.1","2","0.000","0.035"
"11/5/22 1:30 PM","1024.7","73","52","54","72","9.6","76","76","75","76","67","70","0","","0.0","3","S","76","77","77","80","0.00","0.00","149","1.07","178","0.00","2","0.1","2","0.000","0.036"
"11/5/22 1:35 PM","1024.7","73","52","54","72","9.6","76","76","76","74","67","69","1","S","0.1","7","SSE","76","77","77","80","0.00","0.00","137","0.98","156","0.00","2","0.1","2","0.000","0.037"
"11/5/22 1:40 PM","1024.6","73","52","54","72","9.6","75","76","75","74","67","69","1","SSE","0.1","10","SSE","75","77","77","81","0.00","0.00","175","1.25","186","0.00","2","0.1","2","0.000","0.036"
"11/5/22 1:45 PM","1024.4","73","51","54","72","9.4","75","75","75","74","66","69","1","S","0.1","6","S","75","77","77","80","0.00","0.00","157","1.13","179","0.00","2","0.1","2","0.000","0.035"
"11/5/22 1:50 PM","1024.4","73","51","54","72","9.4","75","75","75","74","66","69","2","S","0.2","8","SSE","75","77","77","81","0.00","0.00","183","1.31","236","0.00","2","0.1","2","0.000","0.035"
"11/5/22 1:55 PM","1024.4","73","51","54","72","9.4","75","75","75","75","66","69","1","S","0.1","6","SSE","75","76","76","81","0.00","0.00","208","1.49","271","0.00","2","0.1","2","0.000","0.034"
"11/5/22 2:00 PM","1024.3","73","51","54","72","9.4","74","75","74","76","66","69","2","S","0.2","8","S","74","76","76","81","0.00","0.00","200","1.43","230","0.00","2","0.1","2","0.000","0.033"
"11/5/22 2:05 PM","1024.3","73","51","54","72","9.4","74","74","74","77","67","69","1","S","0.1","6","S","74","76","76","82","0.00","0.00","236","1.69","302","0.00","2","0.1","2","0.000","0.033"
"11/5/22 2:10 PM","1024.3","73","51","54","72","9.4","74","74","74","76","66","68","3","S","0.2","11","SSE","74","76","76","80","0.00","0.00","180","1.29","214","0.00","2","0.1","2","0.000","0.032"
"11/5/22 2:15 PM","1024.2","73","51","54","72","9.4","74","74","74","77","66","68","2","S","0.2","5","S","74","76","76","80","0.00","0.00","208","1.49","243","0.00","2","0.1","2","0.000","0.031"
"11/5/22 2:20 PM","1024.2","73","51","54","72","9.4","74","74","74","78","66","68","2","S","0.2","6","S","74","75","75","81","0.00","0.00","237","1.70","237","0.00","2","0.1","2","0.000","0.030"
"11/5/22 2:25 PM","1024.2","73","51","54","72","9.4","74","74","74","79","67","69","1","SSE","0.1","5","SSE","74","76","76","85","0.00","0.00","404","2.90","427","0.00","2","0.1","2","0.000","0.031"
"11/5/22 2:30 PM","1024.2","73","51","54","72","9.4","74","74","74","78","67","69","1","SSE","0.1","7","S","74","76","76","79","0.00","0.00","159","1.14","225","0.00","2","0.1","2","0.000","0.032"
"11/5/22 2:35 PM","1024.2","73","51","54","72","9.4","74","74","74","78","67","69","1","SSE","0.1","5","SSE","74","76","76","79","0.00","0.00","150","1.08","186","0.00","2","0.1","2","0.000","0.032"
"11/5/22 2:40 PM","1024.2","73","51","54","72","9.4","74","74","74","78","67","69","2","S","0.2","7","S","74","76","76","80","0.00","0.00","180","1.29","207","0.00","1","0.1","2","0.000","0.032"
"11/5/22 2:45 PM","1024.2","73","51","54","73","9.4","74","74","74","77","67","69","2","S","0.2","10","SSE","74","76","76","77","0.00","0.00","83","0.60","114","0.00","1","0.0","1","0.000","0.032"
"11/5/22 2:50 PM","1024.1","73","51","54","73","9.4","74","74","74","79","67","69","2","S","0.2","5","S","74","76","76","79","0.00","0.00","158","1.13","255","0.00","1","0.0","1","0.000","0.031"
"11/5/22 2:55 PM","1024.0","73","51","54","73","9.4","74","74","74","80","67","69","2","S","0.2","6","S","74","76","76","77","0.00","0.00","97","0.70","114","0.00","1","0.0","1","0.000","0.030"
"11/5/22 3:00 PM","1023.8","73","51","54","73","9.4","74","74","74","80","67","69","2","SSW","0.2","5","SSW","74","75","75","76","0.00","0.00","56","0.40","62","0.00","0","0.0","1","0.000","0.030"
"11/5/22 3:05 PM","1023.9","73","51","54","73","9.4","73","74","73","81","67","69","3","SSE","0.2","5","SSW","73","75","75","75","0.00","0.00","53","0.38","54","0.00","0","0.0","0","0.000","0.029"
"11/5/22 3:10 PM","1024.0","73","51","54","73","9.4","73","73","73","81","67","69","3","S","0.2","8","SSE","73","75","75","75","0.00","0.00","52","0.37","53","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:15 PM","1023.9","73","51","54","73","9.4","73","73","73","81","67","69","2","S","0.2","7","S","73","75","75","75","0.00","0.00","50","0.36","51","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:20 PM","1023.8","73","51","54","73","9.4","73","73","73","82","67","69","1","S","0.1","4","S","73","75","75","75","0.00","0.00","49","0.35","49","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:25 PM","1023.8","73","51","54","73","9.4","73","73","73","81","67","69","2","S","0.2","6","S","73","75","75","75","0.00","0.00","47","0.34","47","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:30 PM","1023.6","73","51","54","73","9.4","73","73","73","80","66","68","2","SSE","0.2","6","S","73","75","75","75","0.00","0.00","47","0.34","47","0.00","0","0.0","0","0.000","0.027"
"11/5/22 3:35 PM","1023.7","73","51","54","73","9.4","73","73","73","79","66","68","2","SSW","0.2","9","SSE","73","75","75","75","0.00","0.00","46","0.33","46","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:40 PM","1023.6","73","51","54","73","9.4","73","73","73","79","66","68","2","SSE","0.2","10","S","73","74","74","75","0.00","0.00","45","0.32","46","0.00","0","0.0","0","0.000","0.027"
"11/5/22 3:45 PM","1023.7","73","51","54","73","9.4","73","73","73","79","66","68","2","S","0.2","8","SSE","73","75","75","75","0.00","0.00","45","0.32","47","0.00","0","0.0","0","0.000","0.028"
"11/5/22 3:50 PM","1023.7","73","51","54","73","9.4","73","73","73","78","66","68","3","S","0.2","7","S","73","74","74","74","0.00","0.00","42","0.30","42","0.00","0","0.0","0","0.000","0.027"
"11/5/22 3:55 PM","1023.7","73","51","54","73","9.4","73","73","73","79","66","68","1","S","0.1","6","SSE","73","74","74","75","0.00","0.00","42","0.30","42","0.00","0","0.0","0","0.000","0.027"
"11/5/22 4:00 PM","1023.6","73","51","54","73","9.4","73","73","73","79","66","68","2","S","0.2","8","S","73","74","74","76","0.00","0.00","80","0.57","134","0.00","0","0.0","1","0.000","0.027"
"11/5/22 4:05 PM","1023.6","73","51","54","73","9.4","73","73","73","79","66","68","1","S","0.1","5","S","73","74","74","75","0.00","0.00","55","0.39","109","0.00","0","0.0","1","0.000","0.027"
"11/5/22 4:10 PM","1023.7","74","51","54","73","9.4","72","73","72","79","66","68","2","SSE","0.2","7","W","72","74","74","74","0.00","0.00","35","0.25","39","0.00","0","0.0","0","0.000","0.026"
"11/5/22 4:15 PM","1023.6","74","51","54","73","9.4","72","72","72","80","66","68","2","S","0.2","7","S","72","74","74","74","0.00","0.00","39","0.28","42","0.00","0","0.0","0","0.000","0.026"
"11/5/22 4:20 PM","1023.7","74","51","54","73","9.4","72","72","72","80","66","68","2","S","0.2","5","S","72","74","74","74","0.00","0.00","37","0.27","37","0.00","0","0.0","0","0.000","0.025"
"11/5/22 4:25 PM","1023.7","74","51","54","73","9.4","72","72","72","80","65","67","2","S","0.2","7","S","72","74","74","74","0.00","0.00","37","0.27","39","0.00","0","0.0","0","0.000","0.024"
"11/5/22 4:30 PM","1023.6","74","51","54","73","9.4","72","72","72","81","66","67","2","S","0.2","5","S","72","73","73","73","0.00","0.00","37","0.27","37","0.00","0","0.0","0","0.000","0.023"
